일자	축제 명	성별	연령대	현지인 관광객 수(성별_연령)	외지인 관광객 수(성별_연령)	국적명	외국인 관광객 수(국적)	시간대	현지인 관광객 수(시간대)	외지인 관광객 수(시간대)	외국인 관광객 수(시간대)
2019-09-24	영동난계국악축제_대한민국와인축제	여자	50대	47	17						
2019-09-24	영동난계국악축제_대한민국와인축제	여자	60대	40	2						
2019-09-24	영동난계국악축제_대한민국와인축제	여자	70대이상	37	24						
2019-09-24	영동난계국악축제_대한민국와인축제							새벽	39	0	0
2019-09-24	영동난계국악축제_대한민국와인축제							야간	26	4	0
2019-09-24	영동난계국악축제_대한민국와인축제							오전	335	117	0
2019-09-24	영동난계국악축제_대한민국와인축제							오후	285	144	0
2019-09-24	영동난계국악축제_대한민국와인축제							저녁	47	6	0
2019-09-24	영동난계국악축제_대한민국와인축제							점심	266	121	0
2019-09-25	영동난계국악축제_대한민국와인축제	남자	10대	11	3						
2019-09-25	영동난계국악축제_대한민국와인축제	남자	10대이하	2	0						
2019-09-25	영동난계국악축제_대한민국와인축제	남자	20대	16	24						
2019-09-25	영동난계국악축제_대한민국와인축제	남자	30대	56	27						
2019-09-25	영동난계국악축제_대한민국와인축제	남자	40대	115	21						
2019-09-25	영동난계국악축제_대한민국와인축제	남자	50대	186	67						
2019-09-25	영동난계국악축제_대한민국와인축제	남자	60대	119	63						
2019-09-25	영동난계국악축제_대한민국와인축제	남자	70대이상	72	28						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	10대	3	1						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	10대이하	0	1						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	20대	4	10						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	30대	10	4						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	40대	62	14						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	50대	83	23						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	60대	18	1						
2019-09-25	영동난계국악축제_대한민국와인축제	여자	70대이상	23	2						
2019-09-25	영동난계국악축제_대한민국와인축제							새벽	45	0	0
2019-09-25	영동난계국악축제_대한민국와인축제							야간	44	8	0
2019-09-25	영동난계국악축제_대한민국와인축제							오전	149	80	0
2019-09-25	영동난계국악축제_대한민국와인축제							오후	313	106	0
2019-09-25	영동난계국악축제_대한민국와인축제							저녁	97	14	0
2019-09-25	영동난계국악축제_대한민국와인축제							점심	132	81	0
2019-09-26	영동난계국악축제_대한민국와인축제	남자	10대	4	2						
